Bache profundo en carril derecho
Denuncia por acumulación de escombros en calles;otro
Queja por uso indebido de espacio público;otro
Solicitud de mejora en alumbrado público;otro
Reporte de señales de tránsito faltantes;otro
Denuncia por contaminación por derrames químicos;otro
Queja por exceso de publicidad en vía pública;otro
Solicitud de señalización para cruces peatonales;otro
Reporte de basura en ríos;otro
Denuncia por robo en parques;otro
Queja por tráfico de drogas en espacios públicos;otro
Solicitud de mantenimiento en plazas;otro
Reporte de caminos con baches;otro
Denuncia por venta ilegal de animales;otro
Queja por perros sin correa en parques;otro
Solicitud de mantenimiento en fuentes de agua;otro
Reporte de cruces peatonales sin pintura;otro
Denuncia por contaminación por humo de vehículos;otro
Queja por falta de áreas de sombra;otro
Solicitud de señalética turística;otro
Reporte de ruido por construcción sin permisos;otro
Denuncia por tala de árboles sin autorización;otro
Queja por falta de señalización en paraderos;otro
Solicitud de mobiliario urbano accesible;otro
Reporte de árboles con ramas caídas;otro
Denuncia por ambulantes en zonas no permitidas;otro
Queja por basura acumulada;otro
Solicitud de mantenimiento en jardines públicos;otro
Reporte de luminarias apagadas;otro
Denuncia por fugas de gas;otro
Queja por uso indebido de plazas;otro
Solicitud de espacios para eventos culturales;otro
Reporte de vehículos en zonas peatonales;otro
Denuncia por uso ilegal de suelo;otro
Queja por contaminación auditiva;otro
Solicitud de regulación para vendedores ambulantes;otro
Reporte de daños en parques infantiles;otro
Denuncia por acumulación de escombros;otro
Queja por calles sin limpieza;otro
Solicitud de implementación de zonas verdes;otro
Reporte de postes con cables caídos;otro
Denuncia por contaminación por derrames;otro
Queja por exceso de velocidad;otro
Solicitud de señalización para zonas industriales;otro
Reporte de basura en ríos;otro
Denuncia por robo en parques;otro
Queja por falta de seguridad en transporte público;otro
Solicitud de mejor iluminación;otro
Reporte de grafitis ofensivos;otro
Denuncia por propaganda política ilegal;otro
Queja por contaminación visual;otro
Solicitud de construcción de rampas;otro
Reporte de árboles secos;otro
Denuncia por comercio informal sin permiso;otro
Queja por falta de reciclaje;otro
Solicitud de mantenimiento en áreas deportivas;otro
Reporte de vehículos con placas falsas;otro
Denuncia por basura acumulada en zonas rurales;otro
Queja por contaminación sonora;otro
Solicitud de instalación de vigilancia;otro
Reporte de daños en banquetas;otro
Denuncia por tala ilegal;otro
Queja por uso indebido de espacios;otro
Solicitud de limpieza peatonal;otro
Reporte de contaminación por aguas negras;otro
Denuncia por robo de cables;otro
Queja por falta de señalización;otro
Solicitud de senderos peatonales;otro
Reporte de basura en lotes baldíos;otro
Denuncia por animales salvajes en zona urbana;otro
Queja por falta de mantenimiento en plazas;otro
Solicitud de zonas de descanso para ciclistas;otro
Reporte de vehículos sin placas;otro
Denuncia por productos falsificados;otro
Queja por falta de seguridad en parques;otro
Solicitud de mantenimiento en alumbrado;otro
Reporte de obstrucción en vías peatonales;otro
Denuncia por derrames de petróleo;otro
Queja por uso indebido de áreas verdes;otro
Solicitud de señalética informativa;otro
Reporte de daños en juegos infantiles;otro
Denuncia por comercio ilegal;otro
Queja por vehículos abandonados;otro
Solicitud de rampas en paradas;otro
Reporte de basura en espacios públicos;otro
Denuncia por uso indebido de espacios deportivos;otro
Queja por ruido nocturno;otro
Solicitud de señalización para ciclovías;otro
Reporte de cables expuestos;otro
Denuncia por tala sin permiso;otro
Queja por contaminación visual;otro
Solicitud de mantenimiento en parques;otro
Reporte de daños en mobiliario urbano;otro
Denuncia por basura acumulada;otro
Queja por mal estacionamiento;otro
Solicitud de mejor señalización;otro
Reporte de grafitis;otro
Denuncia por venta de productos caducados;otro
Queja por falta de baños públicos;otro
Solicitud de bebederos;otro
Reporte de árboles secos;otro
Denuncia por propaganda ilegal;otro
Queja por contaminación auditiva;otro
Solicitud de actividades culturales;otro
Reporte de postes sin mantenimiento;otro
Denuncia por robo;otro
Queja por basura en mercados;otro
Solicitud de bacheo;otro
Reporte de luces quemadas;otro
Denuncia por comercio informal escolar;otro
Queja por accesibilidad deficiente;otro
Solicitud de mantenimiento de fuentes;otro
Reporte de residuos sólidos;otro
Denuncia por tala ilegal;otro
Queja por ruido de maquinaria;otro
Solicitud de cámaras de seguridad;otro
Reporte de vehículos abandonados;otro
Denuncia por escombros acumulados;otro
Queja por uso indebido de espacio público;otro
Solicitud de alumbrado público;otro
Reporte de señales faltantes;otro
Denuncia por derrames químicos;otro
Queja por publicidad excesiva;otro
Solicitud de señalización peatonal;otro
Reporte de basura en ríos;otro
Denuncia por robo en parques;otro
Queja por tráfico de drogas;otro
Solicitud de mantenimiento en plazas;otro
Reporte de baches;otro
Denuncia por venta ilegal de animales;otro
Queja por perros sin correa;otro
Solicitud de mantenimiento en fuentes;otro
Reporte de cruces sin pintura;otro
Denuncia por contaminación por humo;otro
Queja por falta de sombra;otro
Solicitud de señalética turística;otro
Reporte de ruido por construcción;otro
Denuncia por tala no autorizada;otro
Queja por falta de señalización;otro
Solicitud de mobiliario accesible;otro
Reporte de ramas caídas;otro
Denuncia por ambulantes no permitidos;otro
Queja por basura acumulada;otro
Solicitud de mantenimiento en jardines;otro
Reporte de luminarias apagadas;otro
Denuncia por fugas de gas;otro
Queja por uso indebido de plazas;otro
Solicitud de espacios culturales;otro
Reporte de vehículos en zonas peatonales;otro
Denuncia por uso ilegal de suelo;otro
Queja por contaminación auditiva;otro
Solicitud de regulación de vendedores;otro
Reporte de daños en parques infantiles;otro
Denuncia por escombros acumulados;otro
Queja por calles sin limpieza;otro
Solicitud de zonas verdes;otro
Reporte de postes con cables caídos;otro
Denuncia por derrames;otro
Queja por exceso de velocidad;otro
Solicitud de señalización industrial;otro
Reporte de basura en ríos;otro
Denuncia por robo en parques;otro
Queja por falta de seguridad;otro
Solicitud de iluminación;otro
Reporte de grafitis ofensivos;otro
Denuncia por propaganda ilegal;otro
Queja por contaminación visual;otro
Solicitud de rampas;otro
Reporte de árboles secos;otro
Denuncia por comercio informal;otro
Queja por falta de reciclaje;otro
Solicitud de mantenimiento deportivo;otro
Reporte de vehículos con placas falsas;otro
Denuncia por basura rural;otro
Queja por contaminación sonora;otro
Solicitud de vigilancia;otro
Reporte de daños en banquetas;otro
Denuncia por tala ilegal;otro
Queja por uso indebido;otro
Solicitud de limpieza peatonal;otro
Reporte de aguas negras;otro
Denuncia por robo de cables;otro
Queja por falta de señalización;otro
Solicitud de senderos peatonales;otro
Reporte de basura en lotes baldíos;otro
Denuncia por animales salvajes;otro
Queja por falta de mantenimiento;otro
Solicitud de descanso para ciclistas;otro
Reporte de vehículos sin placas;otro
Denuncia por productos falsificados;otro
Queja por inseguridad en parques;otro
Solicitud de alumbrado;otro
Reporte de vías obstruidas;otro
Denuncia por derrames;otro
Queja por uso indebido;otro
Solicitud de señalética;otro
Reporte de juegos dañados;otro
Denuncia por comercio ilegal;otro
Queja por vehículos abandonados;otro
Solicitud de rampas en paradas;otro
Reporte de basura;otro
Denuncia por uso indebido deportivo;otro
Queja por ruido nocturno;otro
Solicitud de señalización para ciclovías;otro
Reporte de cables expuestos;otro
Denuncia por tala sin permiso;otro
Queja por contaminación visual;otro
Solicitud de mantenimiento;otro
Reporte de daños urbanos;otro
Denuncia por basura acumulada;otro
Queja por mal estacionamiento;otro
Solicitud de señalización;otro
Reporte de grafitis;otro
Denuncia por productos caducados;otro
Queja por falta de baños;otro
Solicitud de bebederos;otro
Reporte de árboles secos;otro
Denuncia por propaganda ilegal;otro
Queja por contaminación auditiva;otro
Solicitud de actividades culturales;otro
Reporte de postes sin mantenimiento;otro
Denuncia por robo;otro
Queja por basura en mercados;otro
Solicitud de bacheo;otro
Reporte de luces quemadas;otro
Denuncia por comercio informal;otro
